trans_id	bundle_id	chr	left	right	FPKM_1	FPKM_2	FPKM_1/FPKM_2	FMI	frac	FPKM_conf_lo	FPKM_conf_hi	coverage	length	Contig	Contig_length	Accession1	Description1	eval1	Accession2	Description2	eval2
CUFF.7461.1	12609.00	NODE_46300_length_131_cov_11.770992	0.00	195.00	412.69			1.00	1.00	363.80	461.58	111.03	195.00	NODE_46300_length_131_cov_11.770992	197.00	gb|CP000725.1|	Streptococcus gordonii str. Challis substr. CH1, complete genome.	0.28	ref|XM_628890.1|	Dictyostelium discoideum AX4 hypothetical protein (DDB_G0293982) mRNA, complete cds.	1.10
CUFF.7463.1	12611.00	NODE_46301_length_236_cov_6.182203	0.00	302.00	148.66			1.00	1.00	125.08	172.24	40.00	302.00	NODE_46301_length_236_cov_6.182203	302.00	dbj|AP006639.1|	Lotus japonicus genomic DNA, chromosome 3, clone: LjT25N16, TM0216, complete sequence.	3.0e-45	gb|BT090523.1|	Soybean clone JCVI-FLGm-4P5 unknown mRNA.	5.0e-38
CUFF.7465.1	12613.00	NODE_46304_length_164_cov_19.103659	0.00	230.00	391.63			1.00	1.00	347.78	435.49	105.38	230.00	NODE_46304_length_164_cov_19.103659	230.00	gb|AC225504.5|	Medicago truncatula clone mth2-58p16, complete sequence.	1.0e-53	gb|AC157893.2|	Medicago truncatula chromosome 7 clone mth2-7m13, complete sequence.	1.0e-53
CUFF.7467.1	12615.00	NODE_46305_length_67_cov_11.283582	0.00	133.00	162.41			1.00	1.00	125.27	199.55	43.69	133.00	NODE_46305_length_67_cov_11.283582	133.00	gb|BT092177.1|	Soybean clone JCVI-FLGm-10C18 unknown mRNA.	5.0e-08	dbj|AK287219.1|	Glycine max cDNA, clone: GMFL01-46-N08.	5.0e-08
CUFF.7469.1	12617.00	NODE_46306_length_186_cov_18.059139	0.00	252.00	407.87			1.00	1.00	365.11	450.62	109.77	252.00	NODE_46306_length_186_cov_18.059139	252.00	ref|XM_002517138.1|	Ricinus communis ubiquitin-activating enzyme E1c, putative, mRNA.	2.0e-58	ref|XM_002311803.1|	Populus trichocarpa predicted protein, mRNA.	4.0e-50
CUFF.7471.1	12619.00	NODE_46307_length_466_cov_25.145924	0.00	532.00	782.89			1.00	1.00	742.12	823.66	210.62	532.00	NODE_46307_length_466_cov_25.145924	532.00	ref|XM_002284079.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100261248 (LOC100261248), mRNA.	2.0e-94	ref|XM_002535435.1|	Ricinus communis conserved hypothetical protein, mRNA.	3.0e-93
CUFF.7473.1	12621.00	NODE_46308_length_67_cov_20.223881	0.00	133.00	290.86			1.00	1.00	241.16	340.56	78.25	133.00	NODE_46308_length_67_cov_20.223881	133.00	gb|AF527442.1|	Phaseolus vulgaris clone PvDR-9 polyubiquitin 2 mRNA, partial cds.	6.0e-29	dbj|AK244658.1|	Glycine max cDNA, clone: GMFL01-09-N15.	3.0e-28
CUFF.7475.1	12623.00	NODE_46309_length_309_cov_5.644013	0.00	375.00	144.57			1.00	1.00	123.70	165.44	38.90	375.00	NODE_46309_length_309_cov_5.644013	375.00	gb|AC137602.47|	Medicago truncatula clone mth2-14k4, complete sequence.	4.0e-08	gb|BT103845.1|	Picea glauca clone GQ02802_P04 mRNA sequence.	2.0e-06
CUFF.7477.1	12625.00	NODE_4630_length_658_cov_29.583586	5.00	724.00	146.48	641.76	0.22	1.00	1.00	131.31	161.65	39.38	719.00	NODE_4630_length_658_cov_29.583586	724.00	dbj|AK244263.1|	Glycine max cDNA, clone: GMFL01-02-I15.	8.0e-79	dbj|AP010528.1|	Lotus japonicus genomic DNA, chromosome 5, clone: LjT45M19, TM1126a, complete sequence.	4.0e-19
CUFF.7479.1	12627.00	NODE_46311_length_171_cov_4.491228	0.00	237.00	98.89			1.00	1.00	77.18	120.59	26.60	237.00	NODE_46311_length_171_cov_4.491228	237.00	emb|AM485212.2|	Vitis vinifera contig VV78X031196.11, whole genome shotgun sequence.	1.40	emb|CT571277.10|	Mouse DNA sequence from clone RP24-327L5 on chromosome 14, complete sequence.	1.40
CUFF.7483.1	12633.00	NODE_46314_length_175_cov_9.434286	1.00	241.00	201.19			1.00	1.00	170.42	231.96	54.13	240.00	NODE_46314_length_175_cov_9.434286	241.00	dbj|AK285258.1|	Glycine max cDNA, clone: GMFL01-06-C11.	1.0e-93	gb|BT093855.1|	Soybean clone JCVI-FLGm-24O18 unknown mRNA.	7.0e-89
CUFF.7485.1	12635.00	NODE_46315_length_67_cov_7.641791	0.00	133.00	1328.88	5.88	225.93	1.00	1.00	1222.65	1435.12	357.33	133.00	NODE_46315_length_67_cov_7.641791	133.00	ref|XM_002639015.1|	Caenorhabditis briggsae Hypothetical protein CBG14872 (CBG14872) mRNA, complete cds.	0.18	gb|AY016023.1|	Sphoeroides nephelus alpha globin gene cluster, complete sequence.	0.71
CUFF.7487.1	12637.00	NODE_46316_length_188_cov_5.186170	0.00	254.00	113.39			1.00	1.00	90.93	135.84	30.51	254.00	NODE_46316_length_188_cov_5.186170	254.00	gb|AC147026.2|	Mus musculus BAC clone RP23-249A22 from chromosome 19, complete sequence.	0.37	gb|AC112272.4|	Mus musculus BAC clone RP24-121N15 from 19, complete sequence.	0.37
CUFF.7489.1	12631.00	NODE_46313_length_155_cov_119.987099	0.00	221.00	2537.52	8.06	314.47	1.00	1.00	2423.64	2651.40	682.82	221.00	NODE_46313_length_155_cov_119.987099	221.00	emb|AM422018.1|	Candidatus Phytoplasma australiense complete genome.	5.0e-03	gb|CP001634.1|	Kosmotoga olearia TBF 19.5.1, complete genome.	0.02
CUFF.749.1	5693.00	NODE_2087_length_161_cov_43.229813	0.00	214.00	122.71	2240.35	0.05	1.00	1.00	97.26	148.16	32.80	214.00	NODE_2087_length_161_cov_43.229813	227.00	gb|DQ375758.1|	Hepatitis C virus isolate vt5:mother 5' UTR.	1.30	gb|GU591497.1|	Bacillus sp. BS-01 plasmid pBS-01, complete sequence.	5.20
CUFF.7491.1	12639.00	NODE_46317_length_199_cov_3.613065	1.00	265.00	99.45			1.00	1.00	78.82	120.08	26.70	264.00	NODE_46317_length_199_cov_3.613065	265.00	dbj|AK245924.1|	Glycine max cDNA, clone: GMFL01-46-E04.	5.0e-28	gb|AC197893.2|	Medicago truncatula chromosome 7 BAC clone mte1-61f13, complete sequence.	2.0e-27
CUFF.7493.1	12641.00	NODE_46318_length_205_cov_4.370732	0.00	271.00	100.02			1.00	1.00	79.61	120.44	26.92	271.00	NODE_46318_length_205_cov_4.370732	271.00	ref|XM_001947861.1|	PREDICTED: Acyrthosiphon pisum similar to mRNA cleavage stimulating factor, 50kD-subunit, putative (LOC100167480), mRNA.	1.60	gb|AC217002.1|	Solanum lycopersicum chromosome 11 clone C11HBa0072I13, complete sequence.	1.60
CUFF.7495.1	12643.00	NODE_46319_length_167_cov_6.562874	0.00	233.00	141.79			1.00	1.00	115.57	168.01	38.15	233.00	NODE_46319_length_167_cov_6.562874	233.00	gb|BT095015.1|	Soybean clone JCVI-FLGm-25C13 unknown mRNA.	9.0e-82	dbj|AK286265.1|	Glycine max cDNA, clone: GMFL01-25-B23.	9.0e-82
CUFF.7497.1	12645.00	NODE_46320_length_191_cov_6.073298	0.00	257.00	138.44			1.00	1.00	113.77	163.10	37.25	257.00	NODE_46320_length_191_cov_6.073298	257.00	gb|BT091815.1|	Soybean clone JCVI-FLGm-8L4 unknown mRNA.	8.0e-27	ref|XM_002300833.1|	Populus trichocarpa predicted protein, mRNA.	8.0e-24
CUFF.7499.1	12649.00	NODE_46323_length_67_cov_4.731343	0.00	133.00	138.89			1.00	1.00	104.55	173.23	37.37	133.00	NODE_46323_length_67_cov_4.731343	133.00	dbj|AK285666.1|	Glycine max cDNA, clone: GMFL01-14-F11.	4.0e-27	dbj|AB082376.1|	Pisum sativum mRNA for elongation factor EF-2, partial cds.	6.0e-23
CUFF.75.1	4791.00	NODE_10868_length_70_cov_28.042856	47.00	136.00	14.26	995.21	0.01	1.00	1.00	0.81	27.72	3.83	89.00								
CUFF.7501.1	12647.00	NODE_46322_length_195_cov_7.256410	0.00	261.00	161.20			1.00	1.00	134.78	187.61	43.38	261.00	NODE_46322_length_195_cov_7.256410	261.00	ref|NW_003038457.1|	Schistosoma mansoni genome sequence supercontig Smp_scaff001901.	0.02	emb|FN359192.1|	Schistosoma mansoni genome sequence supercontig Smp_scaff001901.	0.02
CUFF.7503.1	12653.00	NODE_46325_length_157_cov_5.254777	0.00	223.00	110.16			1.00	1.00	86.54	133.78	29.64	223.00	NODE_46325_length_157_cov_5.254777	223.00	emb|CT033835.6|	Zebrafish DNA sequence from clone CH73-243A10 in linkage group 6, complete sequence.	0.32	gb|AC114276.2|	Homo sapiens chromosome 5 clone CTC-388B19, complete sequence.	0.32
CUFF.7505.1	12651.00	NODE_46324_length_120_cov_21.075001	0.00	186.00	388.64			1.00	1.00	340.06	437.22	104.57	186.00	NODE_46324_length_120_cov_21.075001	186.00	gb|BT097842.1|	Soybean clone JCVI-FLGm-22L15 unknown mRNA.	2.0e-33	dbj|AK244523.1|	Glycine max cDNA, clone: GMFL01-05-O21.	6.0e-24
CUFF.7507.1	12655.00	NODE_46326_length_67_cov_15.208955	0.00	133.00	209.12			1.00	1.00	166.98	251.26	56.27	133.00	NODE_46326_length_67_cov_15.208955	133.00	ref|XM_002280181.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100242738 (LOC100242738), mRNA.	1.0e-20	emb|AM451712.1|	Vitis vinifera, whole genome shotgun sequence, contig VV78X221882.10, clone ENTAV 115.	6.0e-17
CUFF.7509.1	12657.00	NODE_46328_length_196_cov_7.785714	0.00	262.00	184.29			1.00	1.00	156.11	212.48	49.59	262.00	NODE_46328_length_196_cov_7.785714	262.00	ref|NM_001130501.1|	Rattus norvegicus zinc finger protein, multitype 2 (Zfpm2), mRNA.	0.39	ref|NM_011766.5|	Mus musculus zinc finger protein, multitype 2 (Zfpm2), mRNA.	0.39
CUFF.751.1	5685.00	NODE_207_length_362_cov_254.306625	0.00	424.00	671.30	5149.50	0.13	1.00	1.00	629.01	713.58	180.65	424.00	NODE_207_length_362_cov_254.306625	428.00	ref|XM_002309242.1|	Populus trichocarpa predicted protein, mRNA.	2.0e-56	ref|XM_002534266.1|	Ricinus communis 40S ribosomal protein S5, putative, mRNA.	8.0e-56
CUFF.7511.1	12659.00	NODE_46329_length_144_cov_6.437500	0.00	210.00	172.11			1.00	1.00	141.68	202.53	46.30	210.00	NODE_46329_length_144_cov_6.437500	210.00	emb|Z73959.1|	L.japonicus mRNA for small GTP-binding protein, RAN1A.	3.0e-23	gb|BT091369.1|	Soybean clone JCVI-FLGm-7F22 unknown mRNA.	2.0e-20
CUFF.7513.1	12661.00	NODE_46330_length_113_cov_16.920355	0.00	179.00	414.07			1.00	1.00	362.95	465.18	111.42	179.00	NODE_46330_length_113_cov_16.920355	179.00	gb|GU120138.1|	Caprine arthritis encephalitis virus strain Shanxi, complete genome.	4.00	ref|NM_001114795.1|	Xenopus laevis ribosomal L1 domain containing 1 (rsl1d1), mRNA.	4.00
CUFF.7516.1	12663.00	NODE_46331_length_134_cov_11.067164	0.00	200.00	230.13			1.00	1.00	194.08	266.18	61.92	200.00	NODE_46331_length_134_cov_11.067164	200.00	gb|BT089090.1|	Soybean clone JCVI-FLGm-1G7 unknown mRNA.	2.0e-45	dbj|AK286189.1|	Glycine max cDNA, clone: GMFL01-23-J10.	2.0e-45
CUFF.7518.1	12665.00	NODE_46332_length_67_cov_18.462687	0.00	133.00	238.84			1.00	1.00	193.80	283.88	64.24	133.00	NODE_46332_length_67_cov_18.462687	133.00	gb|EZ369637.1|	TSA: Artemisia annua strain Uganda Contig3088.Ulm mRNA sequence.	3.0e-12	ref|XM_002511378.1|	Ricinus communis aldehyde dehydrogenase, putative, mRNA.	3.0e-12
CUFF.7520.1	12669.00	NODE_46335_length_141_cov_7.801418	0.00	207.00	162.33			1.00	1.00	132.56	192.09	43.68	207.00	NODE_46335_length_141_cov_7.801418	207.00	gb|AC174315.4|	Medicago truncatula clone mth2-165c4, complete sequence.	1.20	gb|AC005988.1|AC005988	Homo sapiens chromosome 17, clone hRPK.299_G_24, complete sequence.	1.20
CUFF.7522.1	12667.00	NODE_46334_length_125_cov_10.288000	0.00	191.00	193.66			1.00	1.00	159.82	227.51	52.12	191.00	NODE_46334_length_125_cov_10.288000	191.00	ref|XM_001736338.1|	Entamoeba dispar SAW760 hypothetical protein EDI_061060 mRNA, complete cds.	0.27	dbj|BA000023.2|	Sulfolobus tokodaii str. 7 DNA, complete genome.	0.27
CUFF.7524.1	12671.00	NODE_46336_length_67_cov_11.447762	0.00	133.00	178.34			1.00	1.00	139.42	217.25	48.00	133.00	NODE_46336_length_67_cov_11.447762	133.00	emb|FM178379.1|	Aliivibrio salmonicida LFI1238 chromosome 1 complete genome.	0.71	gb|DQ267496.1|	Uncultured delta proteobacterium DeepAnt-32C6 fosmid, complete sequence.	2.80
CUFF.7526.1	12675.00	NODE_46338_length_205_cov_5.404878	0.00	271.00	121.91			1.00	1.00	99.36	144.45	32.80	271.00	NODE_46338_length_205_cov_5.404878	271.00	ref|XM_002310723.1|	Populus trichocarpa predicted protein, mRNA.	7.0e-06	gb|AC212845.1|	Populus trichocarpa clone POP021-P21, complete sequence.	7.0e-06
CUFF.7528.1	12673.00	NODE_46337_length_137_cov_11.394160	0.00	203.00	279.59			1.00	1.00	240.14	319.03	75.21	203.00	NODE_46337_length_137_cov_11.394160	203.00	ref|XM_002199248.1|	PREDICTED: Taeniopygia guttata chaperonin containing TCP1, subunit 4 (delta) (LOC100225853), mRNA.	0.29	gb|AC097714.3|	Homo sapiens BAC clone RP11-324H7 from 4, complete sequence.	0.29
CUFF.753.1	5695.00	NODE_2088_length_320_cov_84.846878	0.00	212.00	243.74	2929.78	0.08	1.00	1.00	207.71	279.78	65.28	212.00	NODE_2088_length_320_cov_84.846878	386.00	dbj|AK286216.1|	Glycine max cDNA, clone: GMFL01-24-B13.	5.0e-69	gb|BT096348.1|	Soybean clone JCVI-FLGm-15B21 unknown mRNA.	9.0e-68
CUFF.7530.1	12677.00	NODE_46339_length_241_cov_5.834025	0.00	307.00	211.55	4.17	50.72	1.00	1.00	183.65	239.44	56.91	307.00	NODE_46339_length_241_cov_5.834025	307.00	gb|AC147014.29|	Medicago truncatula clone mth2-164l15, complete sequence.	0.46	gb|AC212381.4|	Nomascus leucogenys BAC clone CH271-49H12 from chromosome unknown, complete sequence.	1.80
CUFF.7532.1	12683.00	NODE_46343_length_165_cov_5.309091	0.00	230.00	127.67			1.00	1.00	102.63	152.71	34.32	230.00	NODE_46343_length_165_cov_5.309091	231.00	gb|DQ787047.1|	Glycine max bZIP transcription factor bZIP96 (bZIP96) mRNA, complete cds.	1.0e-40	gb|DQ792732.1|	Glycine max transcription factor bZIP95 (bZIP95) mRNA, partial cds.	5.0e-40
CUFF.7534.1	12679.00	NODE_46340_length_151_cov_11.629139	0.00	217.00	248.54			1.00	1.00	212.57	284.50	66.88	217.00	NODE_46340_length_151_cov_11.629139	217.00	emb|CU640366.1|	Podospora anserina S mat genomic DNA chromosome 2, supercontig 2.	0.08	ref|XM_001881937.1|	Laccaria bicolor S238N-H82 hypothetical protein partial mRNA.	4.90
CUFF.7536.1	12681.00	NODE_46341_length_76_cov_25.197369	0.00	142.00	377.82			1.00	1.00	323.00	432.64	101.63	142.00	NODE_46341_length_76_cov_25.197369	142.00	dbj|AP004625.1|	Lotus japonicus genomic DNA, chromosome 5, clone: LjT14E05, TM0089b, complete sequence.	6.0e-11	ref|XM_002302409.1|	Populus trichocarpa predicted protein, mRNA.	9.0e-10
CUFF.7538.1	12687.00	NODE_46345_length_177_cov_10.084745	0.00	242.00	228.11			1.00	1.00	195.48	260.74	61.39	242.00	NODE_46345_length_177_cov_10.084745	243.00	emb|BX950872.7|	Zebrafish DNA sequence from clone CH211-130M23 in linkage group 5 Contains the gene for a novel protein similar to vertebrate single-stranded DNA binding protein 2 (SSBP2), the gene for a novel protein (zgc:110626), the 3' end of the gene for a novel prot	0.09	gb|AC214851.3|	Pan troglodytes BAC clone CH251-640N3 from chromosome 7, complete sequence.	0.36
CUFF.7540.1	12685.00	NODE_46344_length_67_cov_13.970149	0.00	133.00	1114.35			1.00	1.00	1017.07	1211.63	299.78	133.00	NODE_46344_length_67_cov_13.970149	133.00	dbj|AK245247.1|	Glycine max cDNA, clone: GMFL01-24-O03.	7.0e-38	gb|BT051105.1|	Medicago truncatula clone MTYFL_FM_FN_FO1G-J-13 mRNA sequence.	2.0e-32
CUFF.7542.1	12693.00	NODE_46348_length_174_cov_4.758621	0.00	240.00	108.24			1.00	1.00	85.67	130.81	29.13	240.00	NODE_46348_length_174_cov_4.758621	240.00	gb|DQ263661.1|	Glycine tomentella clone tom052-b seed maturation protein (PM28) gene, complete cds.	4.0e-10	gb|DQ263656.1|	Glycine tomentella clone tom055-a seed maturation protein (PM28) gene, complete cds.	4.0e-10
CUFF.7544.1	12691.00	NODE_46347_length_178_cov_16.011236	0.00	244.00	329.24			1.00	1.00	290.20	368.28	88.58	244.00	NODE_46347_length_178_cov_16.011236	244.00	ref|XM_002283470.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100257055 (LOC100257055), mRNA.	4.0e-13	emb|AM452571.2|	Vitis vinifera contig VV78X262687.4, whole genome shotgun sequence.	4.0e-13
CUFF.7546.1	12695.00	NODE_46349_length_107_cov_8.280374	0.00	173.00	177.08			1.00	1.00	143.08	211.09	47.60	173.00	NODE_46349_length_107_cov_8.280374	173.00	emb|CU915744.5|	S.lycopersicum DNA sequence from clone LE_HBa-138I19 on chromosome 4, complete sequence.	0.06	gb|CP000647.1|	Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete sequence.	0.24
CUFF.7549.1	12701.00	NODE_46351_length_142_cov_10.225352	0.00	208.00	213.13			1.00	1.00	179.11	247.15	57.34	208.00	NODE_46351_length_142_cov_10.225352	208.00	ref|XM_002283986.1|	PREDICTED: Vitis vinifera similar to splicing factor, putative (LOC100243186), mRNA.	3.0e-13	emb|AM471981.1|	Vitis vinifera, whole genome shotgun sequence, contig VV78X093155.30, clone ENTAV 115.	3.0e-13
CUFF.7551.1	12703.00	NODE_46352_length_203_cov_6.768473	0.00	269.00	199.44			1.00	1.00	170.50	228.38	53.65	269.00	NODE_46352_length_203_cov_6.768473	269.00	ref|XM_002334848.1|	Populus trichocarpa predicted protein, mRNA.	3.0e-42	ref|XM_002318184.1|	Populus trichocarpa predicted protein, mRNA.	2.0e-36
CUFF.7553.1	12705.00	NODE_46353_length_145_cov_4.972414	1.00	211.00	107.57			1.00	1.00	83.51	131.62	28.94	210.00	NODE_46353_length_145_cov_4.972414	211.00	gb|GQ239303.1|	Uncultured marine organism clone IOBCBE001_48-E06-T7.ab1 genomic sequence.	1.20	gb|CP001626.1|	Rhizobium leguminosarum bv. trifolii WSM1325 plasmid pR132504, complete sequence.	1.20
CUFF.7555.1	12707.00	NODE_46355_length_158_cov_4.348101	0.00	224.00	92.02			1.00	1.00	70.48	113.56	24.75	224.00	NODE_46355_length_158_cov_4.348101	224.00	dbj|AK286740.1|	Glycine max cDNA, clone: GMFL01-35-M15.	6.0e-43	gb|BT097332.1|	Soybean clone JCVI-FLGm-26K17 unknown mRNA.	1.0e-40
CUFF.7558.1	12709.00	NODE_46356_length_67_cov_16.134329	0.00	133.00	227.17			1.00	1.00	183.24	271.09	61.13	133.00	NODE_46356_length_67_cov_16.134329	133.00	dbj|AP010588.1|	Lotus japonicus genomic DNA, clone: LjT40J16, TM1983, complete sequence.	5.0e-14	dbj|AP003984.3|	Oryza sativa Japonica Group genomic DNA, chromosome 2, BAC clone:OJ1046_F07.	1.0e-08
CUFF.756.1	5699.00	NODE_208_length_268_cov_79.593285	38.00	303.00	5.85	3924.58	1.49297504446336e-03	1.00	1.00	0.86	10.85	1.56	265.00	NODE_208_length_268_cov_79.593285	334.00	gb|AE006641.1|	Sulfolobus solfataricus P2, complete genome.	0.50	gb|CP000107.1|	Ehrlichia canis str. Jake, complete genome.	0.50
CUFF.7560.1	12713.00	NODE_46358_length_67_cov_9.686567	0.00	133.00	129.50			1.00	1.00	96.34	162.67	34.84	133.00	NODE_46358_length_67_cov_9.686567	133.00	gb|BT094326.1|	Soybean clone JCVI-FLGm-24D6 unknown mRNA.	4.0e-27	emb|AM461662.1|	Vitis vinifera contig VV78X237399.5, whole genome shotgun sequence.	4.0e-21
CUFF.7562.1	12711.00	NODE_46357_length_67_cov_17.044777	0.00	133.00	222.92			1.00	1.00	179.41	266.43	59.99	133.00	NODE_46357_length_67_cov_17.044777	133.00	gb|EZ278225.1|	TSA: Artemisia annua strain Madagascar Contig4612.Mt mRNA sequence.	9.0e-16	gb|EZ301582.1|	TSA: Artemisia annua strain Madagascar Contig7467.Blm mRNA sequence.	9.0e-16
CUFF.7565.1	12715.00	NODE_4635_length_388_cov_23.657217	0.00	454.00	266.20	542.25	0.49	1.00	1.00	240.46	291.93	71.63	454.00	NODE_4635_length_388_cov_23.657217	454.00	ref|XM_002266677.1|	PREDICTED: Vitis vinifera similar to peroxisomal targeting signal 1 receptor; PTS1 receptor; Pex5p (LOC100251495), mRNA.	2.0e-65	gb|AF053104.1|AF053104	Nicotiana tabacum peroxisomal targeting signal 1 receptor (PEX5) mRNA, complete cds.	4.0e-61
CUFF.7567.1	12717.00	NODE_46360_length_370_cov_8.651351	0.00	436.00	233.15			1.00	1.00	208.57	257.72	62.73	436.00	NODE_46360_length_370_cov_8.651351	436.00	gb|FJ965341.1|	Glycine max cultivar Jackson drought responsive element binding protein 2 (DREB2) gene, complete cds.	1.0e-17	gb|DQ054363.1|	Glycine max DREB protein (DREB2) gene, complete cds.	1.0e-17
CUFF.7569.1	12719.00	NODE_46361_length_229_cov_9.703056	0.00	295.00	230.68			1.00	1.00	200.96	260.40	62.07	295.00	NODE_46361_length_229_cov_9.703056	295.00	dbj|AP006148.1|	Lotus japonicus genomic DNA, chromosome 2, clone: LjT41D09, TM0304, complete sequence.	5.0e-07	gb|AC235230.1|	Glycine max strain Williams 82 clone GM_WBb0026I18, complete sequence.	1.0e-04
CUFF.7571.1	12723.00	NODE_46364_length_67_cov_14.328359	1.00	133.00	256.70			1.00	1.00	209.83	303.57	69.06	132.00	NODE_46364_length_67_cov_14.328359	133.00	gb|BT097209.1|	Soybean clone JCVI-FLGm-16A7 unknown mRNA.	5.0e-05	gb|BT089916.1|	Soybean clone JCVI-FLGm-3K21 unknown mRNA.	5.0e-05
CUFF.7573.1	12727.00	NODE_46367_length_188_cov_5.164894	0.00	254.00	124.51			1.00	1.00	100.98	148.04	33.50	254.00	NODE_46367_length_188_cov_5.164894	254.00	emb|AM494970.1|	Leishmania braziliensis chromosome 33.	0.37	emb|BX663520.9|	Zebrafish DNA sequence from clone DKEY-105H12 in linkage group 15, complete sequence.	0.37
CUFF.7575.1	12725.00	NODE_46366_length_180_cov_13.633333	0.00	246.00	293.85			1.00	1.00	257.12	330.58	79.08	246.00	NODE_46366_length_180_cov_13.633333	246.00	emb|CU463051.2|	CH251-512I21, complete sequence.	1.40	gb|AC196301.3|	Pan troglodytes BAC clone CH251-352G16 from chromosome x, complete sequence.	1.40
CUFF.7577.1	12721.00	NODE_46363_length_67_cov_4.731343	0.00	133.00	1231.45			1.00	1.00	1129.19	1333.71	331.34	133.00	NODE_46363_length_67_cov_4.731343	133.00	ref|XM_002276043.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100247207 (LOC100247207), mRNA.	2.0e-07	emb|AM484540.2|	Vitis vinifera contig VV78X150121.6, whole genome shotgun sequence.	2.0e-07
CUFF.7579.1	12731.00	NODE_46369_length_176_cov_19.375000	0.00	242.00	432.89			1.00	1.00	387.94	477.84	116.48	242.00	NODE_46369_length_176_cov_19.375000	242.00	gb|BT052321.1|	Medicago truncatula clone MTYF9_FA_FB_FC1G-A-22 unknown mRNA.	4.0e-78	gb|AF020272.1|AF020272	Medicago sativa cytosolic malate dehydrogenase (cmdh) mRNA, complete cds.	6.0e-77
CUFF.7581.1	12729.00	NODE_46368_length_284_cov_28.651409	0.00	350.00	701.09			1.00	1.00	653.52	748.65	188.66	350.00	NODE_46368_length_284_cov_28.651409	350.00	dbj|AK245091.1|	Glycine max cDNA, clone: GMFL01-20-N08.	3.0e-33	gb|BT097898.1|	Soybean clone JCVI-FLGm-22B8 unknown mRNA.	8.0e-31
CUFF.7583.1	12735.00	NODE_46371_length_146_cov_15.041096	0.00	211.00	294.41			1.00	1.00	254.71	334.11	79.23	211.00	NODE_46371_length_146_cov_15.041096	212.00	gb|GQ377425.1|	(Populus tomentosa x P. bolleana) x P. tomentosa WRKY transcription factor 5 mRNA, complete cds.	2.0e-05	ref|XM_002303816.1|	Populus trichocarpa predicted protein, mRNA.	2.0e-05
CUFF.7585.1	12737.00	NODE_46372_length_158_cov_4.177215	0.00	224.00	89.50			1.00	1.00	68.25	110.74	24.08	224.00	NODE_46372_length_158_cov_4.177215	224.00	gb|BT094543.1|	Soybean clone JCVI-FLGm-24L10 unknown mRNA.	4.0e-13	gb|AC169126.2|	Medicago truncatula chromosome 2 BAC clone mth2-77e4, complete sequence.	6.0e-09
CUFF.7587.1	12733.00	NODE_46370_length_67_cov_3.970149	0.00	133.00	840.66			1.00	1.00	756.17	925.16	226.03	133.00	NODE_46370_length_67_cov_3.970149	133.00	dbj|AP010931.1|	Solanum lycopersicum DNA, chromosome 8, clone: C08SLm0026K22, complete sequence.	2.80	ref|XM_001520194.1|	PREDICTED: Ornithorhynchus anatinus similar to V1r pheromone receptor-like (LOC100091350), mRNA.	2.80
